country,lead_time,parking_spaces,hotel,y_pred,y_pred_proba,timestamp
DEU,208,0,Resort Hotel,0,0.021034048762269164,2017-08-25
ITA,160,0,City Hotel,0,0.0772552086206244,2017-08-17
CN,167,0,City Hotel,0,0.0075347627132327415,2017-08-29
PRT,5,0,Resort Hotel,1,0.6100773219243502,2017-08-09
ESP,135,0,City Hotel,0,0.03471863166360978,2017-08-16
PRT,164,1,Resort Hotel,0,0.005675324331303668,2017-08-12
MAR,104,0,City Hotel,0,0.02006109686098659,2017-08-06
KOR,122,0,City Hotel,0,0.19906737253604564,2017-08-19
DEU,250,0,City Hotel,0,0.010658793890194567,2017-08-13
GBR,201,0,City Hotel,0,0.0709287698255948,2017-08-16
CN,103,0,City Hotel,0,0.01676562019625516,2017-08-06
DEU,100,0,City Hotel,0,0.052541715557134015,2017-08-06
PRT,3,0,City Hotel,1,0.7613576596355415,2017-08-18
FRA,38,0,Resort Hotel,0,0.11229088875076389,2017-08-18
POL,178,0,City Hotel,0,0.02361643549576232,2017-08-21
FRA,177,0,City Hotel,0,0.0924709429468493,2017-08-15
PRT,0,0,City Hotel,1,0.7712137568081386,2017-08-09
NOR,118,0,City Hotel,0,0.027822545762025037,2017-08-20
PRT,17,0,Resort Hotel,1,0.5985133536906496,2017-08-05
GBR,94,0,City Hotel,0,0.1455385614544664,2017-08-14
PAK,2,1,Resort Hotel,0,0.010571062114415048,2017-08-24
BEL,169,0,City Hotel,0,0.021705456271351797,2017-08-29
SWE,164,0,City Hotel,0,0.053210564942079715,2017-08-06
DEU,34,0,City Hotel,0,0.13389259009391052,2017-08-30
IRL,38,0,Resort Hotel,0,0.05954012831007675,2017-08-26
USA,64,0,Resort Hotel,0,0.1361146415785571,2017-08-22
DEU,206,0,City Hotel,0,0.02361643549576232,2017-08-02
GBR,72,0,City Hotel,0,0.19413911771134174,2017-08-15
PRT,7,0,City Hotel,1,0.7059967484226786,2017-08-23
NLD,174,0,City Hotel,0,0.018635069693747557,2017-08-04
CHN,103,0,City Hotel,1,0.5026762602572278,2017-08-28
USA,125,0,City Hotel,0,0.16236443183989516,2017-08-08
FRA,127,0,City Hotel,0,0.13157986062002142,2017-08-08
GBR,94,0,Resort Hotel,0,0.03819242643154838,2017-08-12
FRA,113,0,City Hotel,0,0.18937229866791463,2017-08-16
FRA,23,1,City Hotel,0,0.009520010029645861,2017-08-17
ESP,19,0,Resort Hotel,0,0.08059571331767551,2017-08-20
CHE,45,0,City Hotel,0,0.30766083111555304,2017-08-06
FRA,7,0,City Hotel,0,0.26489270364197043,2017-08-11
USA,10,0,City Hotel,0,0.3607405700364734,2017-08-17
ESP,204,0,Resort Hotel,0,0.019234145342773023,2017-08-25
DEU,198,0,City Hotel,0,0.02361643549576232,2017-08-21
BRA,146,0,City Hotel,0,0.22275075759863588,2017-08-03
FRA,290,0,City Hotel,0,0.06911080692342292,2017-08-20
BEL,20,0,City Hotel,0,0.12579811588380674,2017-08-06
IRL,201,0,Resort Hotel,0,0.014169228808458242,2017-08-04
GBR,139,0,City Hotel,0,0.10195031435959266,2017-08-25
FIN,115,0,City Hotel,0,0.018991847631782497,2017-08-20
GBR,270,0,Resort Hotel,0,0.014379092661960037,2017-08-24
IRL,189,0,City Hotel,0,0.022193371253376743,2017-08-26
GBR,181,0,City Hotel,0,0.0709287698255948,2017-08-18
FRA,199,0,City Hotel,0,0.0924709429468493,2017-08-05
CHE,56,0,Resort Hotel,0,0.18007384189652403,2017-08-26
PRT,109,0,City Hotel,1,0.6980161011992432,2017-08-08
FRA,164,0,City Hotel,0,0.14665961389155507,2017-08-23
FRA,107,0,City Hotel,0,0.18937229866791463,2017-08-04
KOR,113,0,City Hotel,0,0.2770452408557367,2017-08-12
ITA,116,0,City Hotel,0,0.1692742625882155,2017-08-20
PRT,50,0,Resort Hotel,1,0.581851262287124,2017-08-27
ESP,57,0,Resort Hotel,0,0.07951514521127646,2017-08-18
PRT,14,0,City Hotel,1,0.6958593123650985,2017-08-08
ESP,138,0,City Hotel,0,0.03471863166360978,2017-08-10
PRT,186,0,Resort Hotel,0,0.4532357020042472,2017-08-11
GBR,15,0,Resort Hotel,0,0.07568013126012148,2017-08-10
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-08-26
BEL,164,0,City Hotel,0,0.03607337324857357,2017-08-22
GBR,224,0,City Hotel,0,0.08331536941038942,2017-08-23
ESP,85,1,Resort Hotel,0,0.0027125218053309515,2017-08-26
PRT,206,1,Resort Hotel,0,0.004807320525869452,2017-08-12
GBR,479,0,City Hotel,0,0.06589943123296753,2017-08-08
GBR,3,0,Resort Hotel,0,0.08692876520480511,2017-08-04
FRA,2,0,Resort Hotel,0,0.12214694357125193,2017-08-07
USA,91,0,City Hotel,0,0.22530223329847962,2017-08-16
AUT,128,0,City Hotel,0,0.011163326560611775,2017-08-10
ESP,3,0,Resort Hotel,0,0.11089249245354002,2017-08-06
FRA,173,0,City Hotel,0,0.0924709429468493,2017-08-13
BRA,146,0,City Hotel,0,0.22275075759863588,2017-08-03
MEX,2,0,City Hotel,1,0.5932081098613383,2017-08-23
BEL,135,0,Resort Hotel,0,0.01810209461916032,2017-08-29
ESP,210,0,City Hotel,0,0.027989591651146693,2017-08-20
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
PRT,157,0,City Hotel,1,0.6360304992948599,2017-08-19
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
GBR,176,0,Resort Hotel,0,0.025174959896433556,2017-08-23
USA,0,0,City Hotel,0,0.309826201152574,2017-08-06
ESP,80,0,City Hotel,0,0.09417472160872421,2017-08-15
AUS,40,0,Resort Hotel,0,0.025329306133126932,2017-08-13
NLD,173,0,City Hotel,0,0.018635069693747557,2017-08-09
MAR,215,0,City Hotel,0,0.01073474906021718,2017-08-11
GBR,116,0,Resort Hotel,0,0.06808972085124587,2017-08-07
MAR,7,0,City Hotel,0,0.0717304767810896,2017-08-09
GBR,233,0,Resort Hotel,0,0.029827898162342666,2017-08-01
ITA,115,0,City Hotel,0,0.11442252673572488,2017-08-19
LUX,31,0,City Hotel,1,0.5361284120913741,2017-08-30
PRT,210,0,City Hotel,1,0.510725324666734,2017-08-27
FRA,58,0,City Hotel,0,0.27506021935924946,2017-08-01
ITA,96,0,City Hotel,0,0.10217499744376171,2017-08-20
PRT,45,0,Resort Hotel,1,0.581851262287124,2017-08-02
DEU,100,0,City Hotel,0,0.052541715557134015,2017-08-26
GBR,167,0,City Hotel,0,0.0709287698255948,2017-08-13
IRL,228,0,Resort Hotel,0,0.016823147295991242,2017-08-22
ESP,193,0,City Hotel,0,0.02361643549576232,2017-08-04
PRT,320,1,Resort Hotel,0,0.002191216130039454,2017-08-13
USA,6,0,Resort Hotel,0,0.1614439559109054,2017-08-16
PRT,28,0,City Hotel,1,0.6958593123650985,2017-08-15
ITA,219,0,City Hotel,0,0.0557956610753175,2017-08-24
PRT,5,1,Resort Hotel,0,0.0061562449796288,2017-08-20
DEU,191,0,City Hotel,0,0.02361643549576232,2017-08-14
PRT,262,1,Resort Hotel,0,0.001340664499588824,2017-08-05
CN,239,0,Resort Hotel,0,0.002176772707026018,2017-08-08
PRT,1,0,City Hotel,1,0.8422956635560859,2017-08-21
CHE,205,0,City Hotel,0,0.09618683881597802,2017-08-24
JPN,181,0,City Hotel,0,0.01001897640008099,2017-08-29
GBR,207,0,City Hotel,0,0.0709287698255948,2017-08-09
ESP,129,0,City Hotel,0,0.03471863166360978,2017-08-04
IRL,67,0,Resort Hotel,0,0.04398524704614338,2017-08-10
GBR,178,0,Resort Hotel,0,0.025174959896433556,2017-08-17
FRA,107,0,City Hotel,0,0.18937229866791463,2017-08-02
PRT,66,0,Resort Hotel,1,0.581851262287124,2017-08-23
FRA,132,0,City Hotel,0,0.13157986062002142,2017-08-06
CN,127,0,City Hotel,0,0.011163326560611775,2017-08-07
FRA,172,0,Resort Hotel,0,0.046974534850232987,2017-08-16
DNK,295,0,City Hotel,0,0.04436889718864124,2017-08-09
PRT,195,0,Resort Hotel,0,0.4532357020042472,2017-08-02
GBR,168,0,City Hotel,0,0.0709287698255948,2017-08-06
PRT,2,0,City Hotel,1,0.7613576596355415,2017-08-23
GBR,518,0,City Hotel,0,0.06589943123296753,2017-08-25
ESP,209,0,City Hotel,0,0.027989591651146693,2017-08-13
ESP,134,0,Resort Hotel,0,0.01970221787181629,2017-08-21
CN,32,0,Resort Hotel,0,0.01936398501783348,2017-08-07
ESP,0,0,City Hotel,0,0.2829357079919681,2017-08-17
DEU,121,0,City Hotel,0,0.03471863166360978,2017-08-15
USA,1,0,City Hotel,1,0.5565662973132056,2017-08-09
AUT,457,0,City Hotel,0,0.005341100581708342,2017-08-24
PRT,176,1,Resort Hotel,0,0.004807320525869452,2017-08-07
GBR,144,0,City Hotel,0,0.11408044204856682,2017-08-09
DEU,181,0,City Hotel,0,0.02361643549576232,2017-08-10
DEU,0,0,City Hotel,0,0.20950825009107177,2017-08-22
IRL,93,1,City Hotel,0,0.002178183053288161,2017-08-03
ESP,0,0,Resort Hotel,0,0.15187198665820933,2017-08-24
DNK,18,0,City Hotel,0,0.27194546946834763,2017-08-06
BEL,194,0,City Hotel,0,0.021705456271351797,2017-08-07
PRT,142,0,City Hotel,1,0.6063890875622843,2017-08-07
FRA,89,0,City Hotel,0,0.18937229866791463,2017-08-11
PRT,206,0,Resort Hotel,0,0.4532357020042472,2017-08-13
PRT,0,0,City Hotel,1,0.7712137568081386,2017-08-28
PRT,3,0,Resort Hotel,1,0.6444032368520228,2017-08-21
ESP,2,1,Resort Hotel,0,0.00488067228372412,2017-08-18
GBR,137,0,Resort Hotel,0,0.025783804375582694,2017-08-25
PRT,177,1,Resort Hotel,0,0.004807320525869452,2017-08-18
PRT,214,0,City Hotel,1,0.510725324666734,2017-08-11
AUT,164,1,Resort Hotel,0,0.0005606548296609713,2017-08-07
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
ESP,280,0,Resort Hotel,0,0.008659612009054008,2017-08-07
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
PRT,0,0,City Hotel,1,0.7712137568081386,2017-08-14
FRA,106,0,City Hotel,0,0.18937229866791463,2017-08-12
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-08-12
ESP,180,1,City Hotel,0,0.001382710545716788,2017-08-24
GBR,10,0,Resort Hotel,0,0.07595533543957972,2017-08-10
DNK,139,0,City Hotel,0,0.09628295791227853,2017-08-04
ESP,291,0,Resort Hotel,0,0.014087987006563617,2017-08-06
CN,75,1,Resort Hotel,0,0.0010562417120321599,2017-08-29
IRL,210,0,Resort Hotel,0,0.016823147295991242,2017-08-24
IRL,47,0,City Hotel,0,0.12668676418418115,2017-08-02
AUS,14,0,Resort Hotel,0,0.025694072176224665,2017-08-04
IRL,3,0,Resort Hotel,0,0.08375235480216826,2017-08-05
FRA,124,0,City Hotel,0,0.13157986062002142,2017-08-14
GBR,43,0,Resort Hotel,0,0.07466011589811253,2017-08-02
PRT,2,0,Resort Hotel,1,0.6444032368520228,2017-08-18
GBR,102,0,Resort Hotel,0,0.03819242643154838,2017-08-01
GBR,305,0,Resort Hotel,0,0.023308489909845753,2017-08-04
GBR,325,0,City Hotel,0,0.06589943123296753,2017-08-29
PRT,49,0,Resort Hotel,1,0.581851262287124,2017-08-07
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
FRA,16,0,City Hotel,0,0.2779955930516886,2017-08-25
GBR,143,0,Resort Hotel,0,0.029145694938298283,2017-08-02
NLD,272,0,City Hotel,0,0.008387079163728547,2017-08-17
PRT,5,0,Resort Hotel,1,0.6100773219243502,2017-08-23
CHN,111,0,City Hotel,1,0.5026762602572278,2017-08-19
FRA,122,0,City Hotel,0,0.13157986062002142,2017-08-19
IRL,151,0,Resort Hotel,0,0.016433341671880482,2017-08-30
FRA,149,0,City Hotel,0,0.14665961389155507,2017-08-08
USA,6,0,Resort Hotel,0,0.1614439559109054,2017-08-13
IRL,211,0,City Hotel,0,0.026310113331352025,2017-08-22
GBR,111,0,City Hotel,0,0.1455385614544664,2017-08-23
PRT,43,0,City Hotel,1,0.6810845009031028,2017-08-15
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
USA,0,0,City Hotel,0,0.309826201152574,2017-08-02
IRL,69,0,City Hotel,0,0.088887058946935,2017-08-04
GBR,30,0,Resort Hotel,0,0.07568013126012148,2017-08-28
BEL,144,0,City Hotel,0,0.03607337324857357,2017-08-04
PRT,9,0,Resort Hotel,1,0.6100773219243502,2017-08-01
ESP,1,1,Resort Hotel,0,0.013529725879747536,2017-08-30
GBR,277,0,City Hotel,0,0.04134429044409885,2017-08-08
PRT,31,0,City Hotel,1,0.6842630010681366,2017-08-20
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-16
FRA,92,0,City Hotel,0,0.18937229866791463,2017-08-15
FRA,208,0,City Hotel,0,0.10818149645681187,2017-08-01
GBR,17,0,Resort Hotel,0,0.07568013126012148,2017-08-07
FIN,116,0,Resort Hotel,0,0.012344117047674817,2017-08-11
PRT,0,0,City Hotel,1,0.7712137568081386,2017-08-19
ESP,129,0,City Hotel,0,0.03471863166360978,2017-08-14
CHE,135,0,City Hotel,0,0.13663072374606772,2017-08-09
ESP,7,0,Resort Hotel,0,0.0972160901028098,2017-08-24
CHL,121,0,City Hotel,0,0.07182144140519657,2017-08-18
ESP,250,1,Resort Hotel,0,0.0005943182359599322,2017-08-22
DEU,167,0,City Hotel,0,0.02361643549576232,2017-08-03
DEU,201,0,City Hotel,0,0.02361643549576232,2017-08-28
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-08-01
ITA,194,1,Resort Hotel,0,0.0010146990902991158,2017-08-30
GBR,142,0,City Hotel,0,0.10195031435959266,2017-08-04
AUS,128,0,City Hotel,0,0.014554932949565167,2017-08-06
NLD,145,1,City Hotel,0,0.001990915607436391,2017-08-11
NLD,175,0,City Hotel,0,0.018635069693747557,2017-08-30
GBR,35,0,City Hotel,0,0.257105370610523,2017-08-25
FRA,171,0,City Hotel,0,0.0924709429468493,2017-08-11
BRA,19,0,Resort Hotel,0,0.3063383401808504,2017-08-29
GBR,113,0,City Hotel,0,0.1455385614544664,2017-08-26
DEU,115,0,City Hotel,0,0.059232298183658424,2017-08-19
BEL,48,0,City Hotel,0,0.12419337129906698,2017-08-24
VNM,171,0,City Hotel,0,0.0494626070205252,2017-08-22
PRT,204,0,Resort Hotel,0,0.4532357020042472,2017-08-15
IRL,113,0,City Hotel,0,0.04946398919890302,2017-08-09
PRT,2,0,City Hotel,1,0.7613576596355415,2017-08-02
POL,11,0,City Hotel,0,0.161573744399027,2017-08-21
FRA,176,0,City Hotel,0,0.0924709429468493,2017-08-13
PRT,225,1,City Hotel,0,0.005555920481887801,2017-08-08
DEU,262,0,City Hotel,0,0.010658793890194567,2017-08-12
ESP,43,1,Resort Hotel,0,0.003786889694699465,2017-08-07
DEU,176,0,City Hotel,0,0.02361643549576232,2017-08-19
GBR,19,0,Resort Hotel,0,0.07568013126012148,2017-08-28
GBR,5,0,Resort Hotel,0,0.07595533543957972,2017-08-02
ESP,41,1,Resort Hotel,0,0.003786889694699465,2017-08-25
AUT,2,0,City Hotel,0,0.07877574789839618,2017-08-25
AUT,2,0,City Hotel,0,0.07877574789839618,2017-08-04
BEL,203,0,City Hotel,0,0.021705456271351797,2017-08-06
CN,191,0,Resort Hotel,0,0.004489282617869212,2017-08-08
CN,194,0,Resort Hotel,0,0.004489282617869212,2017-08-12
DEU,217,0,City Hotel,0,0.027989591651146693,2017-08-19
MAR,1,0,Resort Hotel,0,0.08609357330674781,2017-08-14
ESP,23,0,Resort Hotel,0,0.08059571331767551,2017-08-25
DEU,188,0,City Hotel,0,0.02361643549576232,2017-08-30
ESP,183,0,Resort Hotel,0,0.019234145342773023,2017-08-15
CYP,81,0,City Hotel,0,0.18278486024901625,2017-08-18
PRT,2,0,City Hotel,1,0.7613576596355415,2017-08-02
DEU,176,0,City Hotel,0,0.02361643549576232,2017-08-20
FRA,143,0,City Hotel,0,0.14665961389155507,2017-08-04
ESP,2,0,City Hotel,0,0.20384280937107063,2017-08-23
PRT,181,0,City Hotel,0,0.4671795260045603,2017-08-04
USA,101,0,City Hotel,0,0.22530223329847962,2017-08-26
SWE,6,0,City Hotel,0,0.15748602280695836,2017-08-17
FRA,147,0,City Hotel,0,0.14665961389155507,2017-08-23
DEU,190,0,City Hotel,0,0.02361643549576232,2017-08-06
PRT,95,0,City Hotel,1,0.6980161011992432,2017-08-18
FRA,168,0,City Hotel,0,0.0924709429468493,2017-08-12
TUR,163,0,City Hotel,0,0.4774875493199094,2017-08-23
CN,5,0,Resort Hotel,0,0.025671624537785542,2017-08-27
ESP,191,1,City Hotel,0,0.001382710545716788,2017-08-12
PRT,190,0,City Hotel,0,0.4671795260045603,2017-08-11
PRT,197,1,Resort Hotel,0,0.004807320525869452,2017-08-15
CN,211,0,Resort Hotel,0,0.005339953057698049,2017-08-04
ESP,27,1,Resort Hotel,0,0.003786889694699465,2017-08-20
NLD,11,0,City Hotel,0,0.13140971832025927,2017-08-21
CHE,50,0,City Hotel,0,0.30766083111555304,2017-08-13
PRT,197,0,City Hotel,0,0.4671795260045603,2017-08-04
PRT,0,1,Resort Hotel,0,0.007123345744162655,2017-08-28
PRT,0,0,City Hotel,1,0.7712137568081386,2017-08-22
LUX,211,0,City Hotel,0,0.25545388340256775,2017-08-03
FRA,145,0,City Hotel,0,0.14665961389155507,2017-08-04
ESP,4,0,City Hotel,0,0.17791745480674614,2017-08-12
PRT,189,0,City Hotel,0,0.4671795260045603,2017-08-26
FRA,0,0,City Hotel,0,0.3533589140065247,2017-08-12
GBR,108,0,City Hotel,0,0.1455385614544664,2017-08-16
USA,0,0,Resort Hotel,0,0.11062530389184616,2017-08-03
DEU,231,0,City Hotel,0,0.027989591651146693,2017-08-27
PRT,108,0,City Hotel,1,0.6980161011992432,2017-08-14
DEU,2,0,Resort Hotel,0,0.10296151363396508,2017-08-24
DEU,10,0,City Hotel,0,0.161573744399027,2017-08-26
GBR,19,0,City Hotel,0,0.2599178338323412,2017-08-28
ESP,23,0,City Hotel,0,0.13560325690239586,2017-08-17
PRT,173,0,Resort Hotel,0,0.4532357020042472,2017-08-26
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
GBR,479,0,City Hotel,0,0.06589943123296753,2017-08-08
GBR,308,0,Resort Hotel,0,0.023308489909845753,2017-08-23
FRA,291,0,City Hotel,0,0.06911080692342292,2017-08-01
USA,24,0,Resort Hotel,0,0.15500333572659888,2017-08-17
GBR,106,0,Resort Hotel,0,0.03819242643154838,2017-08-22
FRA,208,0,City Hotel,0,0.10818149645681187,2017-08-01
GBR,332,0,City Hotel,0,0.06589943123296753,2017-08-30
IRL,59,0,Resort Hotel,0,0.05189543766270379,2017-08-17
IRL,139,0,City Hotel,0,0.03264894839521839,2017-08-19
NLD,158,1,City Hotel,0,0.001990915607436391,2017-08-30
GBR,176,0,Resort Hotel,0,0.025174959896433556,2017-08-05
PRT,3,1,City Hotel,0,0.01065897899809133,2017-08-13
GBR,75,0,Resort Hotel,0,0.0531771612948068,2017-08-21
ESP,33,0,Resort Hotel,0,0.08059571331767551,2017-08-06
PRT,40,0,City Hotel,1,0.6810845009031028,2017-08-28
DEU,269,0,City Hotel,0,0.010658793890194567,2017-08-02
GBR,115,0,City Hotel,0,0.1657813292112621,2017-08-07
NLD,166,0,City Hotel,0,0.018635069693747557,2017-08-13
PRT,4,1,Resort Hotel,0,0.00624326854610895,2017-08-28
USA,122,0,City Hotel,0,0.16236443183989516,2017-08-04
FRA,77,0,City Hotel,0,0.22788247892344035,2017-08-13
ITA,0,1,Resort Hotel,0,0.004225779615999567,2017-08-30
AGO,2,0,City Hotel,1,0.9334737336086198,2017-08-19
PRT,34,0,Resort Hotel,1,0.581851262287124,2017-08-21
GBR,211,0,City Hotel,0,0.08331536941038942,2017-08-27
GBR,162,0,Resort Hotel,0,0.029145694938298283,2017-08-18
ITA,163,0,City Hotel,0,0.0772552086206244,2017-08-20
PRT,249,0,Resort Hotel,0,0.1741752148731526,2017-08-16
FRA,116,0,City Hotel,0,0.2949245512062738,2017-08-20
GBR,300,0,City Hotel,0,0.06589943123296753,2017-08-03
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
AUT,207,0,City Hotel,0,0.0075347627132327415,2017-08-11
USA,27,0,Resort Hotel,0,0.15500333572659888,2017-08-07
ESP,9,0,City Hotel,0,0.161573744399027,2017-08-24
ESP,156,0,City Hotel,0,0.03919863898531555,2017-08-10
ESP,64,0,City Hotel,0,0.11789814447563053,2017-08-05
ESP,117,0,City Hotel,0,0.06972936181339276,2017-08-11
JPN,54,0,City Hotel,0,0.059588614941648126,2017-08-26
PRT,3,0,City Hotel,1,0.7613576596355415,2017-08-18
FRA,47,0,City Hotel,0,0.27506021935924946,2017-08-13
FRA,197,0,City Hotel,0,0.0924709429468493,2017-08-04
NLD,188,0,Resort Hotel,0,0.010942082574103739,2017-08-15
ESP,2,0,City Hotel,0,0.20384280937107063,2017-08-18
CN,296,0,City Hotel,0,0.005341100581708342,2017-08-05
AUS,518,0,City Hotel,0,0.006976296398098159,2017-08-25
RUS,26,0,Resort Hotel,0,0.4353603736670395,2017-08-26
PRT,14,0,City Hotel,1,0.6958593123650985,2017-08-10
PRT,156,0,City Hotel,1,0.6360304992948599,2017-08-11
ITA,211,1,City Hotel,0,0.002218802975479691,2017-08-18
ESP,116,0,City Hotel,0,0.09032552316001556,2017-08-20
PRT,162,0,Resort Hotel,1,0.5324029945611779,2017-08-23
DEU,202,0,Resort Hotel,0,0.017727821655116806,2017-08-18
USA,95,0,City Hotel,0,0.22530223329847962,2017-08-18
PRT,99,1,City Hotel,0,0.008435340418800454,2017-08-01
ITA,204,0,City Hotel,0,0.04728938657490366,2017-08-06
DNK,286,0,City Hotel,0,0.04436889718864124,2017-08-02
PRT,5,1,City Hotel,0,0.008656358662245017,2017-08-21
JPN,104,0,City Hotel,0,0.02222509680773361,2017-08-30
GBR,199,0,City Hotel,0,0.0709287698255948,2017-08-03
FRA,4,0,City Hotel,0,0.2880963199581597,2017-08-30
FRA,176,0,City Hotel,0,0.0924709429468493,2017-08-13
DEU,249,0,City Hotel,0,0.010658793890194567,2017-08-18
AUT,98,0,City Hotel,0,0.01676562019625516,2017-08-15
USA,120,0,City Hotel,0,0.2877266938371501,2017-08-02
BRA,227,0,Resort Hotel,0,0.11577169953629116,2017-08-17
PRT,192,0,Resort Hotel,0,0.4532357020042472,2017-08-13
GBR,71,0,City Hotel,0,0.19413911771134174,2017-08-05
DEU,161,0,Resort Hotel,0,0.020548712464460304,2017-08-30
PRT,1,0,Resort Hotel,1,0.7456242794489204,2017-08-19
FRA,202,0,City Hotel,0,0.0924709429468493,2017-08-10
DEU,40,0,City Hotel,0,0.13389259009391052,2017-08-05
GBR,230,0,City Hotel,0,0.08331536941038942,2017-08-30
GBR,191,0,Resort Hotel,0,0.025174959896433556,2017-08-19
DEU,140,0,City Hotel,0,0.03471863166360978,2017-08-06
GBR,199,0,Resort Hotel,0,0.025174959896433556,2017-08-02
PRT,2,0,Resort Hotel,1,0.6444032368520228,2017-08-24
CHE,1,0,Resort Hotel,0,0.3332352392136957,2017-08-22
PRT,77,0,City Hotel,1,0.6242324379207522,2017-08-18
PRT,12,0,Resort Hotel,1,0.6100773219243502,2017-08-15
BEL,217,0,City Hotel,0,0.025734074876729525,2017-08-03
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-08-25
PRT,255,0,Resort Hotel,0,0.1741752148731526,2017-08-03
GBR,222,0,Resort Hotel,0,0.029827898162342666,2017-08-23
FRA,156,0,City Hotel,0,0.14665961389155507,2017-08-18
GBR,211,0,Resort Hotel,0,0.029827898162342666,2017-08-30
PRT,82,1,Resort Hotel,0,0.004433564164422846,2017-08-14
USA,60,0,City Hotel,0,0.31592330924183554,2017-08-26
PRT,5,1,City Hotel,0,0.008656358662245017,2017-08-06
GBR,48,0,Resort Hotel,0,0.07466011589811253,2017-08-06
ESP,56,0,Resort Hotel,0,0.07951514521127646,2017-08-17
PRT,0,0,City Hotel,1,0.7712137568081386,2017-08-16
CN,191,0,Resort Hotel,0,0.004489282617869212,2017-08-08
PRT,13,0,City Hotel,1,0.6958593123650985,2017-08-28
ESP,30,0,City Hotel,0,0.13560325690239586,2017-08-24
GBR,518,0,City Hotel,0,0.06589943123296753,2017-08-25
AUS,312,0,City Hotel,0,0.006976296398098159,2017-08-05
NLD,10,0,Resort Hotel,0,0.05726815923701283,2017-08-30
ESP,6,0,Resort Hotel,0,0.0972160901028098,2017-08-14
GBR,45,0,Resort Hotel,0,0.07466011589811253,2017-08-20
MAR,7,0,City Hotel,0,0.0717304767810896,2017-08-09
ITA,267,0,City Hotel,0,0.021630846076175526,2017-08-24
USA,6,0,City Hotel,0,0.3607405700364734,2017-08-20
FRA,189,1,Resort Hotel,0,0.0019217258514832478,2017-08-11
PRT,178,0,Resort Hotel,0,0.4532357020042472,2017-08-13
CN,66,0,City Hotel,0,0.03947440501836839,2017-08-29
BEL,47,0,Resort Hotel,0,0.07342112011085976,2017-08-22
FRA,155,1,City Hotel,0,0.005276552369667106,2017-08-19
ITA,183,0,City Hotel,0,0.04728938657490366,2017-08-04
ESP,5,0,Resort Hotel,0,0.0972160901028098,2017-08-11
GBR,144,0,Resort Hotel,0,0.029145694938298283,2017-08-18
GBR,27,1,City Hotel,0,0.012871161080392136,2017-08-14
NLD,175,0,City Hotel,0,0.018635069693747557,2017-08-30
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
GBR,29,0,Resort Hotel,0,0.07568013126012148,2017-08-09
DEU,105,0,City Hotel,0,0.052541715557134015,2017-08-22
AUT,201,0,City Hotel,0,0.0075347627132327415,2017-08-05
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
NLD,134,0,City Hotel,0,0.027461366107507226,2017-08-06
PRT,122,1,Resort Hotel,0,0.005006726994990006,2017-08-03
PRT,14,0,City Hotel,1,0.6958593123650985,2017-08-02
ITA,92,0,City Hotel,0,0.10217499744376171,2017-08-14
GBR,21,0,Resort Hotel,0,0.07568013126012148,2017-08-01
ESP,25,1,Resort Hotel,0,0.003786889694699465,2017-08-21
